0,chr1: 0~32Mb,chr1: 32~64Mb,chr1: 64~96Mb,chr1: 96~128Mb,chr1: 128~160Mb,chr1: 160~192Mb,chr1: 192~224Mb,chr1: 224~249Mb,chr2: 0~32Mb,chr2: 32~64Mb,chr2: 64~96Mb,chr2: 96~128Mb,chr2: 128~160Mb,chr2: 160~192Mb,chr2: 192~224Mb,chr2: 224~243Mb,chr3: 0~32Mb,chr3: 32~64Mb,chr3: 64~96Mb,chr3: 96~128Mb,chr3: 128~160Mb,chr3: 160~192Mb,chr3: 192~197Mb,chr4: 0~32Mb,chr4: 32~64Mb,chr4: 64~96Mb,chr4: 96~128Mb,chr4: 128~160Mb,chr4: 160~190Mb,chr5: 0~32Mb,chr5: 32~64Mb,chr5: 64~96Mb,chr5: 96~128Mb,chr5: 128~160Mb,chr5: 160~180Mb,chr6: 0~32Mb,chr6: 32~64Mb,chr6: 64~96Mb,chr6: 96~128Mb,chr6: 128~160Mb,chr6: 160~170Mb,chr7: 0~32Mb,chr7: 32~64Mb,chr7: 64~96Mb,chr7: 96~128Mb,chr7: 128~159Mb,chr8: 0~32Mb,chr8: 32~64Mb,chr8: 64~96Mb,chr8: 96~128Mb,chr8: 128~146Mb,chr9: 0~32Mb,chr9: 32~64Mb,chr9: 64~96Mb,chr9: 96~128Mb,chr9: 128~141Mb,chr10: 0~32Mb,chr10: 32~64Mb,chr10: 64~96Mb,chr10: 96~128Mb,chr10: 128~135Mb,chr11: 0~32Mb,chr11: 32~64Mb,chr11: 64~96Mb,chr11: 96~128Mb,chr11: 128~134Mb,chr12: 0~32Mb,chr12: 32~64Mb,chr12: 64~96Mb,chr12: 96~128Mb,chr12: 128~133Mb,chr13: 0~32Mb,chr13: 32~64Mb,chr13: 64~96Mb,chr13: 96~115Mb,chr14: 0~32Mb,chr14: 32~64Mb,chr14: 64~96Mb,chr14: 96~107Mb,chr15: 0~32Mb,chr15: 32~64Mb,chr15: 64~96Mb,chr15: 96~102Mb,chr16: 0~32Mb,chr16: 32~64Mb,chr16: 64~90Mb,chr17: 0~32Mb,chr17: 32~64Mb,chr17: 64~81Mb,chr18: 0~32Mb,chr18: 32~64Mb,chr18: 64~78Mb,chr19: 0~32Mb,chr19: 32~59Mb,chr20: 0~32Mb,chr20: 32~62Mb,chr21: 0~32Mb,chr21: 32~48Mb,chr22: 0~32Mb,chr22: 32~51Mb
1070,0.00097675,0.0011358,0.0010378,0.0011628,0.00027896,0.00087642,0.0007651,0.00066332,0.0011848,0.0017291000000000001,0.0004644,0.0014594,0.00080144,0.0012586,0.0014993,0.00050635,0.000627,0.0012753,0.0013081,0.0010327,0.00064016,0.00091446,6.923899999999999e-05,0.0014093,0.00076416,0.00062663,0.00067219,0.00087313,0.00095904,0.00078803,0.00071022,0.0010027999999999999,0.0011654999999999999,0.00097647,0.0011916,0.0014154999999999999,0.0011856,0.00087746,0.00095733,0.00064242,0.00012446,0.001204,0.00086841,0.0009136000000000001,0.00094583,0.00039643,0.0017195,0.00056134,0.00077596,0.00063055,0.00089011,0.0017919000000000001,0.00025078,0.00070886,0.0012319000000000002,0.00077636,0.0011995999999999999,0.00073072,0.00087848,0.0010617,0.00025914,0.00044389,0.00055687,0.0012793,0.0014182,0.00046474,0.0011253,0.00045869,0.00071356,0.0012101,0.00033775,0.00041241,0.00082961,0.00058323,0.0010475999999999999,0.00073761,0.00053562,0.00079225,0.00025197,0.00026557,0.0011801,0.0007767000000000001,0.00014193,0.0015136,0.0005876000000000001,0.00084907,0.00097313,0.0010738,0.00067621,0.00067939,0.0012512,0.00047771,0.0015583,0.00057545,0.00078172,0.0016584,0.00055151,0.0006412999999999999,0.00050803,0.0006085
6138_100,0.0023808,0.0024439,0.0027760000000000003,0.0020137999999999996,0.00054911,0.0014205,0.0017157,0.00098989,0.0028287,0.0028193000000000003,0.0014529000000000002,0.0029899,0.0029356,0.0025359000000000002,0.0028816,0.0017055,0.0032305999999999997,0.0024368000000000003,0.0020911,0.0019166,0.0015629,0.001547,0.00014031,0.0032126,0.0013919,0.0017334,0.0016506000000000001,0.0015763,0.0019784000000000004,0.0020885,0.0022983,0.0026401,0.0024273000000000003,0.0016960999999999999,0.0022649000000000002,0.0033534999999999997,0.0016365,0.0019512999999999998,0.0029916,0.0011317999999999999,0.00073558,0.0027655,0.0018487000000000002,0.0024654,0.0019362000000000001,0.0030255,0.002183,0.00095508,0.0017079999999999999,0.0011582,0.0019917000000000003,0.0018254999999999999,0.00067085,0.0015062,0.00186,0.00098942,0.0027485,0.0018149999999999998,0.0025949000000000002,0.0020741999999999996,0.0009868000000000001,0.0017807000000000003,0.0014032,0.0023241,0.0024739000000000002,0.00085196,0.0024798000000000003,0.001927,0.0019648,0.0021295000000000003,0.00013841,0.00054983,0.0024008000000000002,0.0023045,0.001384,0.0012638,0.0017155,0.0031949,0.00093425,0.00026414,0.0018317999999999997,0.0015168,0.00032117,0.0040025,0.0017611,0.002403,0.0019219999999999999,0.0024924,4.6503999999999994e-05,0.0014862,0.003295,0.0010595999999999997,0.002281,0.0017248,0.0016562999999999999,0.0023833,0.00079772,0.0013137000000000001,0.00063225,0.002238
20022_irnt,0.0012889000000000002,0.0010693,0.00045339,0.00054368,0.00083493,0.00066651,0.0017725000000000002,0.00079658,0.0013823,0.0015921,0.00046931,0.0010000999999999999,0.00028406,0.00064617,0.00080435,0.00042876,0.00057597,0.00058902,0.0002484,0.0011809000000000001,0.0017549,0.00087302,6.3055e-05,0.00045198,0.00027867,0.00034706,0.0010082000000000001,0.00088239,-0.00019086,0.00031412,0.00097751,0.0007019999999999999,0.00023721,0.0013423,0.00055189,0.0019087,0.0019625999999999997,0.00016151,0.0012847000000000002,0.0020849,0.0006267,0.0020561,0.00099539,0.00070073,0.00094099,0.0010949999999999998,0.00050031,0.00065701,0.00029247,0.0008117,0.00084538,-0.00021204,0.00030261,0.00051466,0.002209,0.00072623,0.00071722,0.00051986,0.0014648,0.0017875999999999999,-1.0294000000000002e-05,0.0024733,0.00082272,0.0012992000000000001,0.0015230999999999999,2.6783e-05,0.0013525,0.00091508,0.0013317000000000001,0.0017582000000000001,0.00025698,0.00023376,0.0013716,0.00021373,-4.7098e-06,0.00034932,0.00038760000000000004,0.00081987,0.00035907,0.00025705,0.0013622,0.00094975,0.00086793,0.0010539000000000002,0.00072279,0.0023355999999999997,0.002156,0.0012249000000000001,0.00088892,0.00093288,0.00018851,1.9759000000000002e-05,0.001605,0.002636,0.0015959000000000001,0.0015951,0.00028736,0.00046971,0.00080952,0.00095418
845,0.0010066,0.0011657,0.0011144,0.0010880999999999998,0.00017195,0.00046285,0.00083164,0.00052572,0.001288,0.0010795,0.0010023,0.0015665,0.001438,0.0012090999999999998,0.0016069000000000003,0.0006252,0.0012638,0.0010874,0.0010222999999999999,0.00077167,0.00084752,0.00093593,4.9732e-05,0.00091846,0.00027871,0.0006023,0.00090534,0.00076824,0.00083989,0.00094282,0.00093489,0.001001,0.0010935,0.00077515,0.00073171,0.0020779,0.00065054,0.00049778,0.0012935,0.00059831,0.00011459,0.0013023,0.00041322,0.0013386,0.0012119000000000001,0.0014039000000000002,0.0012856,0.00023142,0.00093068,0.00039187,0.00086787,0.00073671,0.00022135,0.0009164999999999999,0.00091582,0.00039587,0.0010520999999999998,0.00071709,0.0015660000000000001,0.00095951,0.00032680000000000003,0.00072213,0.00010369999999999999,0.00093776,0.0011382,0.00035793,0.0012050000000000001,0.00059392,0.0007814,0.0012144999999999999,0.00016645,0.00036366,0.0012691,0.00080361,0.00023374,0.00063923,0.00086048,0.0010614,0.00029028,0.00014499,0.0008457000000000001,0.00094912,0.00010894,0.0018421,0.00065172,0.0011913,0.0016117,0.0011069,0.00041079,0.0011216,0.0013649,0.00047709,0.001114,0.00088217,0.00082126,0.0012427,0.00057852,0.00027725,0.00074355,0.00092964
3064_irnt,0.0017498000000000001,0.0010975,0.00055088,0.00048487,0.00048068,0.00076329,0.0016335999999999998,0.0007289,0.001607,0.0017174,0.00022579,0.00048713,0.0011798,0.00059008,0.00093106,0.0011290999999999999,0.00092893,0.0009061,0.00073343,0.00044991,0.00065938,0.0010885,0.00025804,0.001144,0.00066961,0.00073159,0.0010384,0.0019813,0.00042894,0.00036338,0.00098005,0.00094054,0.0009916,0.0013643,0.00065571,0.0021956999999999996,0.0015988,0.00049658,0.00078952,0.0017731,-1.9725e-06,0.0011543,0.00058115,0.00065284,0.00042955,0.00078249,0.0016835,0.00033971,0.00042646,0.00076634,0.00088724,0.0010936,0.00026168,0.00054624,0.0016577999999999999,0.00069353,0.0012881,0.00062697,0.00064538,0.00078214,0.00011558,0.00086481,0.00071571,0.0011600999999999998,0.00065635,0.00029162,0.0015071,0.00071477,0.0012843,0.0014625999999999999,5.8159e-05,0.00017383,0.00071175,0.00051234,0.00039675,0.00033948,0.0010278,0.00066742,0.00046285,-8.7504e-05,0.00072538,0.0022344,0.00058281,0.0010956,0.00016572,0.0014807,0.00093511,0.0013830000000000001,0.0010658,0.00066513,0.00051953,0.00024184,0.0013935,0.000674,0.00085303,0.0015366,0.00049653,0.00042646,0.00057373,0.00071153
5012,0.0013901,0.0022559999999999998,0.002575,0.0025706999999999995,0.00098379,0.0013446,0.0016283,8.1501e-05,0.0010279999999999998,0.0018614,0.00020622,0.0029186999999999998,0.0021849,0.00090683,0.00034032,0.0030196,0.0018515,0.0021693000000000003,0.0013805,0.00083265,0.0012239,0.001016,0.00015719999999999997,0.0016668,-9.185399999999999e-05,0.00043314,0.001634,0.00068141,0.0012085999999999998,0.0025004000000000003,0.00034896,0.0025096,0.0016332999999999999,0.00034511,0.0029160999999999996,0.0052718,0.0034714,0.00090635,0.0011997,0.00090816,0.00075519,0.0015712,0.0014593,0.0023065,0.0013936,0.0017702000000000002,0.0020906999999999996,0.0008509,0.0009027000000000001,0.001113,0.00092301,0.0016619,0.00070539,0.00017031,0.0016015,0.00056059,0.0018674,0.00033104,0.0008586,0.0023461,0.00019577,0.0019832,0.00068015,0.0020221,0.0023525,-6.885700000000001e-06,0.0019096,0.0013842000000000001,0.0023598000000000004,0.0034820999999999997,0.00036779,0.00042258,0.0012294,6.3859e-05,0.0020932,0.0014371,0.0025323,0.0022019,0.0021543000000000005,0.00012638,0.0010507,0.0010869999999999999,0.00016351,0.0043771,0.0013039999999999998,0.00221,0.00010903,0.0027572,0.0018219999999999998,0.0040628999999999995,-9.5405e-05,0.0011118,0.0017227,0.0024682,0.0021955,0.001586,0.00025374,0.00033402,0.0012984000000000001,0.0012668
3456,0.00039163,0.00030559,0.00090656,0.0011588,0.00038969,-0.0003528,0.0010269,0.0023761,0.00024701,0.0021253,0.0001085,0.0014006,0.00075413,0.00076478,-0.00063358,-0.00045423,0.00077379,0.002375,0.002967,0.0022844000000000002,-0.00026879,-0.00089732,-0.00072419,0.0018146,0.0015637000000000001,0.0022143,-0.00024133,-6.551199999999999e-05,-0.0014050999999999998,-0.0010655,0.00058989,-0.00023116,-0.00076955,0.0013880999999999998,-0.00054033,0.001142,0.0012964,0.00046352,0.00013959,-0.001158,-9.8416e-05,0.0038345,0.004195600000000001,0.0016094999999999998,0.00056267,0.0012978,0.00058402,0.0020065,-0.00050558,0.00081609,-0.0020212,-0.0015902000000000002,-0.00032826,2.8663000000000003e-05,0.0022609,0.0024921,-0.0015078,0.00088016,0.0018090999999999997,-0.0018761,0.00021096,-0.00013628,0.00047205,-0.00083195,0.00023594,-0.00087739,-3.9348000000000003e-05,-0.00049539,0.0021861999999999997,-0.00022694,-0.00034355,-0.00047787,-0.00070319,-8.708999999999999e-06,-0.00053043,0.00073261,0.0010543,-0.00034560000000000005,0.0017545000000000002,0.00031298,0.00017299,0.008019,-0.00063555,0.002509,-0.0004593,0.0025196999999999997,0.00022610000000000002,0.0027139,0.00043953,0.00078936,0.0031538,-0.00064674,0.0012144,0.0053173000000000005,0.0020371,0.0035210000000000003,0.0011673,-0.0013516,0.00047981,-0.00089693
2744,0.0021063,0.0010555,0.0010208,0.0007523,0.00057599,6.7396e-05,0.0011116,0.00019328,0.00069623,0.0017358,0.00052143,0.00047373,0.00046125,0.00085306,0.00063544,0.00065371,0.00084766,0.00097248,0.00049578,0.00089795,0.0017436,0.00053925,2.9638999999999997e-06,0.0010937999999999998,0.00010576,0.00053573,0.00095801,0.00091204,-5.427e-05,0.0005662000000000001,0.0012695,0.0011264,-8.9602e-06,0.001431,0.0011328,0.0014042999999999998,0.0023045,0.00028464,0.00091692,0.0017698,0.0004584,0.0016944000000000002,0.00079756,0.0006169,0.00084915,0.0010723,0.0009187999999999999,0.00033432,0.00042414,0.00072254,0.00079762,0.0011152,0.00032868,0.00062304,0.0020702,0.00011549,0.0012720000000000001,0.00035957,0.00099906,0.0019425,0.00023969999999999997,0.00094105,0.0013896,0.0011312000000000002,0.0010128000000000001,5.8462e-05,0.0015804999999999999,0.0015611,0.00016879,0.0022289000000000002,0.00028293,0.00060622,0.00089622,0.0002142,-9.3307e-05,0.00031187,0.0005011,0.00064492,0.0005519,0.00026471,0.0013169,0.0020973000000000003,0.00071542,0.0013696,0.00059053,0.0012408,0.0018277999999999999,0.00074762,0.00011657,0.00024386,0.00031493,0.00050703,0.0017339000000000002,0.0014743,0.00067041,0.0014751,0.00022309,0.00060367,0.00020324,0.00038360000000000005
6177_100,0.0037872,0.0020853,0.0012724,0.0018489000000000001,0.00071385,0.0012439,0.00090579,0.00067893,0.0018507,0.0023455999999999998,0.0015562000000000002,0.00046924,0.00099102,0.0014399,0.00062014,0.0014505000000000002,0.0022079,0.001714,0.00054844,0.00056724,0.0014835,0.0016407,5.8646e-05,0.0016238,0.0011039,0.00059309,0.0019417999999999998,0.0011995999999999999,-0.00062819,-4.9116e-05,0.0021575,0.0016401,0.0010166,0.0022635999999999997,0.00096107,0.0034484000000000003,0.0013704000000000001,0.00083578,0.0011937999999999999,0.001525,0.0014606,0.00297,0.00050009,0.001049,0.0014264000000000002,0.0014755999999999999,0.0025971,0.00059143,0.0014100999999999999,0.0017319000000000002,0.00071123,0.0025047,0.00048124,0.0010301,0.0015393,0.00054343,0.00099366,0.00081111,0.00093832,0.0021222,0.0006877999999999999,0.0019117000000000001,0.0014272,0.00099694,0.003817,0.00023311,0.00092268,0.0013413000000000001,0.00074963,0.0029795000000000004,-3.1156e-06,0.00026949,0.0013962,0.00088095,0.0016794,0.00061911,0.00096778,0.00073502,0.00085985,-2.1462e-05,0.0023491999999999996,0.002299,0.00038679,0.0016251999999999998,0.00061922,0.0030001,0.0022956,0.0030974,0.00088643,0.0014667,0.0025277,0.00077371,0.004314899999999999,0.0019605,0.0019404,0.0030976,-7.691600000000001e-05,0.00095014,0.00056113,0.00026477
2178,0.00079394,0.0010562000000000002,0.0011009000000000001,0.00074867,0.00030073,0.00082405,0.00092472,0.00079914,0.00092309,0.0011674,0.00057492,0.00096099,0.00083727,0.00079256,0.00089451,0.00054352,0.00090834,0.0010167,0.0011070000000000001,0.00088269,0.00090943,0.0010477,0.00017633,0.0014994000000000001,0.00071522,0.00068198,0.00071944,0.0007124,0.00057399,0.00039172,0.00053518,0.00082432,0.00080056,0.0008801999999999999,0.00071907,0.0016058,0.0011738,0.00069616,0.00088483,0.00091885,0.00044427,0.0012357000000000002,0.00049079,0.0012303,0.00068333,0.00066669,0.001567,0.00040419999999999996,0.00058364,0.00087033,0.00076644,0.0011671,9.4325e-05,0.00050319,0.0012689,0.00052505,0.00059041,0.00036556,0.00091281,0.00082355,0.00033026,0.00098547,0.00079062,0.0010485,0.0011317,0.0005527,0.001123,0.00044707,0.0009743,0.0012544000000000001,0.00019389,0.000146,0.0011434000000000001,0.00084789,0.000726,0.00080275,0.00084814,0.0010497,0.00049006,-2.014e-05,0.001011,0.00096581,-4.5611e-05,0.0012919000000000001,0.00099701,0.00098071,0.0012122,0.0012379000000000001,0.00064223,0.00043665,0.001773,0.00037456,0.0013212,0.00093687,0.00076437,0.0011917,0.00010087,0.00050997,0.00060405,0.00070215
1618,0.0005191,0.0021554,0.0018194000000000003,0.0016795000000000002,0.0004581,0.0017954999999999998,0.0011970000000000001,0.0014468,0.0016968,0.0023840999999999997,0.0016727,0.0024517,0.00058926,0.0018303,0.0029069000000000005,0.00075255,0.0018244,0.0018414999999999998,0.0025885,0.00066201,0.0025231,0.0010917,9.6766e-05,0.0028143,0.0014526,0.00036455,0.001088,0.0014844,0.0013334000000000002,0.0012589,0.0014173,0.0015735,0.00099157,0.0010461,0.0016573,0.0023794000000000003,0.0024254999999999997,0.00054105,0.0014648,0.00083512,0.00017942,0.0016665,0.00093662,0.0015291999999999999,0.0013086999999999999,0.001515,0.00295,0.0010869000000000002,0.00072145,0.001184,0.00097205,0.0023515999999999997,0.00010264,0.0018882999999999999,0.0018709,0.00067494,0.0011782,0.0006942000000000001,0.00162,0.0023257,0.00081274,0.0012916,0.0016638999999999998,0.0017296,0.0016012999999999997,0.00035146,0.0011802,0.001217,0.0014638,0.001306,-0.00016821,0.00043204,0.00085534,0.0012177,0.0014817,0.00069655,0.0012894,0.00086144,0.00060603,0.00029855,0.0019019000000000002,0.0010723,-0.00010083,0.0016032,0.00061541,0.0026181,0.001993,0.001408,0.00069453,0.0016382999999999999,0.0017719,6.4922e-05,0.0013277999999999999,0.0014559000000000002,0.0016851,0.0017209,0.00068488,0.0012144,0.0011773,0.00057989
20116_0,0.0011450999999999998,0.0016173,0.0023379,0.0013114000000000001,0.00045018,0.0011867000000000002,0.0015466,0.0010954,0.0012735,0.0028862,0.00078637,0.0016813,0.0022356,0.0016530000000000002,0.0010705,0.00044783,0.0020479,0.0016363,0.0022074,0.0015900999999999999,0.0014673,0.0012931,-7.599199999999999e-06,0.0019370000000000001,0.0011710000000000002,0.00038207,0.00088378,0.0018878,0.0010890999999999997,0.00095585,0.00058079,0.0011209000000000002,0.0011057,0.00078374,0.0014555999999999998,0.0014140000000000001,0.0014431,0.0010067,0.0015626,0.0012687000000000002,0.0005679999999999999,0.0017507999999999998,0.0010335000000000001,0.0010883,0.0018000999999999998,0.001323,0.0019838,0.00090944,0.0012874,0.00065271,0.0011857,0.002054,0.00039005,0.0017392,0.0015784,0.0010409,0.0017539,0.0012455,0.0011206,0.0022053,0.00040438,0.0020463,0.00095676,0.0016065,0.0027441999999999996,0.00089413,0.0010649000000000001,0.00079452,0.0010216000000000001,0.0019531,0.00042575,0.00027814,0.0014522,0.0011975999999999998,0.0012462999999999999,0.00041334,0.0010416,0.0012377,0.0012696,0.00012849999999999998,0.0012902,0.0015063,0.00047334,0.0022088,0.00092239,0.0016832999999999998,0.0012288,0.0011767000000000001,0.00056121,0.0010196,0.0019332999999999998,0.0010488,0.00073777,0.0012223,0.0010339000000000001,0.0021893,0.00011904,0.0010101,0.00021336,0.00057388
1080,0.0013014,0.00063466,0.0012389,0.00069362,0.00025982,0.00070792,0.00078021,0.00038068,0.00091212,0.00082506,0.00041349,0.00092813,0.0012274,0.001036,0.0017666000000000001,0.0006675,0.0010304000000000001,0.00096712,0.0010063,0.00041152,0.00056027,0.0006542000000000001,0.00021576,0.00080382,0.00097717,0.0006212999999999999,0.00056249,0.0010459000000000002,0.00073711,0.00075483,0.00044991,0.0010465,0.00064404,0.0012550999999999999,0.00071201,0.001196,0.00051796,0.00073943,0.00085522,0.00089312,0.00044966,0.0013708,0.00050499,0.00078267,0.0010543,0.0010337,0.00088303,0.00022325,0.001018,0.00026245,0.0010789,0.0012171,0.00031718,0.00060653,0.0014085999999999999,0.00074292,0.00097111,0.00018914,0.0009132,0.00092785,0.00031674,0.0011275,0.00079849,0.00071573,0.0013244,0.0004736000000000001,0.0011677999999999999,0.00063775,0.00085866,0.0013146,1.1228e-06,0.00024677,0.0007606,0.00093581,0.00087225,0.00052109,0.00045735,0.0012356,0.00083839,8.8835e-05,0.00069576,0.00084489,0.00013741,0.0016925,0.00074564,0.0010700999999999998,0.00083695,0.00069323,0.00059817,0.00052848,0.001029,0.0002767,0.00078621,0.0009163,0.00082663,0.0013492,9.498799999999999e-05,0.00051279,0.00035763,0.00080908
2887,0.0007132999999999999,0.0011659,0.00091696,0.00055968,0.0007946,0.00068129,0.0015331,0.0012927,-0.0001903,0.0012249000000000001,0.00038789999999999994,0.00022337,0.00098267,0.00051142,0.00018465,0.00030868,0.0015695,0.0011880999999999999,0.00063281,0.00081471,0.00093559,0.00069639,6.5925e-06,0.00099281,0.00040749,0.00082492,0.00072961,-5.6972e-06,-0.00030093,0.00037511,0.001113,2.9626e-05,0.0011517,0.00056819,0.00072326,0.00073027,0.0012212999999999998,0.00077317,0.00078825,0.00097725,-0.00027741,0.0013228,0.00085473,0.00070968,0.00094095,0.00058994,0.0011213,0.00060926,0.0013362,0.0010019999999999999,0.00043124,0.00094044,-7.3635e-05,0.00030701,0.000478,0.00052759,0.0011356,0.0003196,0.00072549,0.0010975,-0.00025316,0.00060805,0.00059323,0.00043547,0.0010317,0.00037735,0.00072883,0.00012172,0.00033635,0.00040889,0.00022257,0.00022936,0.00036789,0.00048693,0.00074082,8.7495e-05,0.00072723,0.00090348,0.0014312,0.00052055,0.00096912,0.0029592,0.00030624,0.00048617,0.00018964,0.0013283,0.00095187,0.00070492,0.0015710000000000001,0.0016997,0.00043765,0.00022242,0.00074841,0.0024042,0.00066582,0.0010002000000000001,-2.2988999999999997e-06,0.00056279,0.00044212,0.00046077
3436_irnt,0.0039034,0.00014524,-0.0012143,-0.00024178,-9.5746e-05,0.00050969,1.5894e-05,-0.0016294,0.00036924,-9.380200000000001e-05,0.00085337,0.0033313,0.0010044000000000001,0.0021871,0.0033001,-0.0014675,-5.6274e-05,-0.00026981,0.0016625999999999998,0.0020293,0.00025633,0.00053909,0.00012928,0.0014033,0.0024687,0.0010201000000000001,0.0012265999999999998,0.00010666,0.00049758,0.0021199,-0.00024369,0.0005377000000000001,0.00014695,0.00035319,-0.00024979,-0.00072197,-0.00019371,0.00017624,0.0014130999999999998,0.00048433,-6.749e-05,0.0040827,0.00056169,-7.135e-05,0.0013864,-0.0011051,0.0029493,0.0010655,0.00061342,-0.00073803,-0.00044727,0.0005481,0.00087089,0.0008019,-0.00014961,-0.00071318,0.001607,0.00034275,0.00078659,-0.00085926,-5.3008000000000005e-05,7.221e-05,0.0012956,0.00251,0.0019012999999999999,0.00042402,6.9378e-05,0.0016707,0.00064394,0.0030869,-0.00054353,-7.494e-05,0.0017707999999999999,0.0023471,0.0010877,0.0019628000000000002,0.0012059000000000002,0.00047546,0.0006513999999999999,-0.00036413,0.0010305,-0.0014627000000000002,-0.00091598,0.0010951,-0.00023989,0.0019445999999999999,0.00020796,-0.00062373,-0.00019072,-0.0029417,0.0024557,0.0013277,-0.00017206,-0.00069127,0.0011447,-0.00049153,-0.00044984,-0.0006546,0.00073005,0.0010956
6138_2,0.0014,0.0021,0.002,0.0017,0.0004,0.0013,0.0017,0.0009,0.0022,0.003,0.0016,0.0016,0.0019,0.0019,0.0023,0.0015,0.002,0.0018,0.0012,0.0012,0.0013,0.0012,0.0002,0.0024,0.0013,0.0009,0.001,0.0011,0.0013,0.0015,0.0013,0.0014,0.0012,0.0013,0.0016,0.0027,0.0018,0.0008,0.0019,0.0008,0.0008,0.0017,0.0012,0.0015,0.0015,0.0019,0.0027,0.0006,0.0018,0.0007,0.0012,0.0025,0.0002,0.0012,0.0012,0.0007,0.0017,0.0011,0.0012,0.0018,0.0008,0.001,0.0008,0.0023,0.0014,0.0007,0.0023,0.0013,0.0009,0.0019,0.0003,0.0004,0.0015,0.0016,0.001,0.0012,0.0008,0.0018,0.0005,0.0002,0.0015,0.0013,-0.0001,0.0027,0.0017,0.0013,0.0016,0.0014,0.0008,0.0014,0.0023,0.0005,0.0022,0.001,0.0011,0.002,0.0005,0.0009,0.0009,0.0014
1249,0.00052127,0.0007196,0.0013885999999999998,0.00078817,0.00026818,0.00087455,0.00085957,0.00058082,0.00099933,0.0017666000000000001,0.00047462,0.00099609,0.001344,0.0010424000000000002,0.00057388,0.00027087,0.0013277999999999999,0.0010334,0.0013116,0.0010189,0.00086383,0.00094133,2.9970999999999998e-05,0.00108,0.00059395,0.00017441,0.00052967,0.00099548,0.00059672,0.00054538,0.00041962,0.00059123,0.00071094,0.00057458,0.00087073,0.0011025,0.00063599,0.00082359,0.0011640999999999997,0.00063122,0.00033176,0.0011084,0.00063302,0.00055191,0.0010960000000000002,0.00077809,0.0009658,0.00047542,0.00089341,0.00044188,0.0007319,0.0011877,0.00022863,0.0010501,0.00082127,0.00051789,0.0010328,0.00067216,0.00073798,0.0012595999999999998,0.00030441,0.0010624,0.00056512,0.00099634,0.0018375,0.00045098,0.00071167,0.00052506,0.00067183,0.0011087999999999998,0.00029772,0.00026885,0.00088365,0.00059892,0.00089543,0.00027883,0.00036592,0.00068834,0.00076112,0.00010815,0.00092238,0.00085695,0.00022274,0.0013985999999999998,0.00056571,0.00096552,0.0007229000000000001,0.00076441,0.00033939999999999996,0.00067847,0.0011738,0.00049814,0.00044579,0.00077596,0.00067079,0.0013824999999999998,0.00011943,0.00062642,0.00021814,0.00039739
5158_irnt,0.0029299,0.0001057,0.001846,0.00077093,0.0015458,0.00048745,0.00044416,0.0008762,0.00050027,0.0019607,-0.00085053,0.00017984,0.001051,0.0014587,0.0010925999999999998,0.0014612,-0.0005598,-0.00020027,0.0010509,0.00045178,0.0019412,0.00090422,-3.3619e-06,0.0015860999999999998,0.00083261,0.00069821,-0.00043557,-0.00014485,-0.00064839,0.00020808,2.7754000000000002e-05,0.0015673,3.7828000000000004e-05,0.0012093,0.00044792,0.0046055,0.0023453000000000002,0.00031646,0.00053657,0.0022846999999999998,0.00078185,0.0029825,0.00062954,0.00056565,0.001066,0.0021598000000000003,0.0012575999999999998,-0.00030378,0.00089561,0.0020881,0.00050469,0.00038435,-0.0001044,0.00054682,0.0011196,-1.7267e-05,0.00079224,0.00031687,0.0030725,0.00079485,-7.2815e-05,0.00069758,0.00044416,0.00049507,0.00060446,0.00048476,0.00094228,0.00024785,0.00056708,0.0024706999999999997,-0.00025479,0.00088848,0.00095763,-0.00043035,0.00048795,-5.0158e-05,0.0016736000000000001,0.0020636,0.00022691,0.00017087,0.00074577,0.0028019000000000004,0.00080616,0.0010904000000000003,0.00056224,0.00048725,-2.2708e-06,0.00036361,0.0022349,-0.00088623,0.0013504,0.00026785,-0.00062209,-0.00035025,0.0024865,0.0030805999999999997,-0.00080053,0.0022375,0.0018617,0.0011469000000000002
